-6.00000000000000e+01,-2.50000000000000e+01
-5.45454545454545e+01,-2.50000000000000e+01
-4.90909090909091e+01,-2.50000000000000e+01
-4.36363636363636e+01,-2.50000000000000e+01
-3.81818181818182e+01,-2.50000000000000e+01
-3.27272727272727e+01,-2.50000000000000e+01
-2.72727272727273e+01,-2.50000000000000e+01
-2.18181818181818e+01,-2.50000000000000e+01
-1.63636363636364e+01,-2.50000000000000e+01
-1.09090909090909e+01,-2.50000000000000e+01
-5.45454545454546e+00,-2.50000000000000e+01
-7.10542735760100e-15,-2.50000000000000e+01
5.45454545454545e+00,-2.50000000000000e+01
1.09090909090909e+01,-2.50000000000000e+01
1.63636363636364e+01,-2.50000000000000e+01
2.18181818181818e+01,-2.50000000000000e+01
2.72727272727273e+01,-2.50000000000000e+01
3.27272727272727e+01,-2.50000000000000e+01
3.81818181818182e+01,-2.50000000000000e+01
4.36363636363636e+01,-2.50000000000000e+01
4.90909090909091e+01,-2.50000000000000e+01
5.45454545454545e+01,-2.50000000000000e+01
6.00000000000000e+01,-2.50000000000000e+01
6.00000000000000e+01,-1.87500000000000e+01
6.00000000000000e+01,-1.25000000000000e+01
6.00000000000000e+01,-6.25000000000000e+00
6.00000000000000e+01,0.00000000000000e+00
6.00000000000000e+01,6.25000000000000e+00
6.00000000000000e+01,1.25000000000000e+01
6.00000000000000e+01,1.87500000000000e+01
6.00000000000000e+01,2.50000000000000e+01
5.45454545454545e+01,2.50000000000000e+01
4.90909090909091e+01,2.50000000000000e+01
4.36363636363636e+01,2.50000000000000e+01
3.81818181818182e+01,2.50000000000000e+01
3.27272727272727e+01,2.50000000000000e+01
2.72727272727273e+01,2.50000000000000e+01
2.18181818181818e+01,2.50000000000000e+01
1.63636363636364e+01,2.50000000000000e+01
1.09090909090909e+01,2.50000000000000e+01
5.45454545454545e+00,2.50000000000000e+01
-7.10542735760100e-15,2.50000000000000e+01
-5.45454545454546e+00,2.50000000000000e+01
-1.09090909090909e+01,2.50000000000000e+01
-1.63636363636364e+01,2.50000000000000e+01
-2.18181818181818e+01,2.50000000000000e+01
-2.72727272727273e+01,2.50000000000000e+01
-3.27272727272727e+01,2.50000000000000e+01
-3.81818181818182e+01,2.50000000000000e+01
-4.36363636363636e+01,2.50000000000000e+01
-4.90909090909091e+01,2.50000000000000e+01
-5.45454545454545e+01,2.50000000000000e+01
-6.00000000000000e+01,2.50000000000000e+01
-6.00000000000000e+01,1.87500000000000e+01
-6.00000000000000e+01,1.25000000000000e+01
-6.00000000000000e+01,6.25000000000000e+00
-6.00000000000000e+01,0.00000000000000e+00
-6.00000000000000e+01,-6.25000000000000e+00
-6.00000000000000e+01,-1.25000000000000e+01
-6.00000000000000e+01,-1.87500000000000e+01
