-5.29003761136868e+00,5.65757054169119e-05
-5.29406208837487e+00,8.54165155834325e-05
-5.29584529750451e+00,4.01457084399787e-05
-5.29655099410014e+00,7.86147306118054e-05
-5.29613411942383e+00,3.05194648860991e-05
-5.29625090306223e+00,6.46772111103408e-05
-5.29650069848783e+00,7.79955516163031e-05
-5.29713820318403e+00,2.81900460151307e-05
-5.29785784279366e+00,5.20077053524042e-05
-5.29880980588609e+00,9.78368165183446e-05
-5.29954736962210e+00,5.42099181347685e-05
-5.29947133725372e+00,6.45609114611272e-05
-5.29942031180169e+00,8.14709194301383e-05
-5.29781858864850e+00,8.22171005084562e-05
-5.29698162714186e+00,7.19080751475193e-05
-5.29652103460220e+00,4.19090195533968e-05
-5.29635496043657e+00,8.46075596766448e-05
-5.29633099919772e+00,4.77852436991931e-05
-5.29649864964390e+00,6.36576678620617e-05
-5.29601795611304e+00,1.30285889448945e-04
-5.29412014005879e+00,3.42132823678235e-05
-5.29067426424712e+00,1.13667711006162e-04
5.30493233882125e-03,3.53505607109732e-05
8.95171771099827e-03,5.54957749686967e-05
8.81591599451773e-03,4.16270381866888e-05
3.44864007842776e-03,6.83879611779247e-05
-2.37780389759085e-03,6.24691775761995e-05
-5.64753147325977e-03,4.03206039157120e-05
-6.14461845517862e-03,2.34406262704194e-05
-4.08425362855728e-03,1.52560351914588e-05
5.29071072758891e+00,8.46310773602797e-05
5.29381897856870e+00,3.71548336574401e-05
5.29624511879115e+00,4.12078388081123e-05
5.29659260343241e+00,7.78090299150725e-05
5.29627971900795e+00,8.95942759540568e-05
5.29632138167239e+00,9.08061115984286e-05
5.29658539191783e+00,1.08932403612568e-04
5.29690073295216e+00,3.88943736261087e-05
5.29758114419104e+00,3.10136686690240e-05
5.29909829857998e+00,8.67770226361867e-06
5.29938134200997e+00,9.90146913446011e-05
5.29938378517855e+00,7.52689138432982e-05
5.29833882069893e+00,8.60576781483113e-05
5.29794560205776e+00,4.13514530808660e-05
5.29710938887921e+00,8.68907435965681e-05
5.29655012575205e+00,1.13958411549122e-05
5.29645411722195e+00,5.04461185845945e-05
5.29637648528848e+00,6.33839541952929e-05
5.29664340751197e+00,2.92206645071583e-05
5.29612526709017e+00,7.20333267887256e-05
5.29433519303934e+00,3.79925227676311e-05
5.29065498693784e+00,5.71335733017226e-05
-5.37526446903556e-03,6.02259098780127e-05
-8.75162940277858e-03,1.70083030103887e-05
-9.35705703987178e-03,4.14866662648269e-05
-4.01787868830728e-03,1.51258130416651e-05
2.36948475502719e-03,5.84529563839201e-05
5.69486635275482e-03,3.25177999497979e-05
5.51677329468306e-03,5.55955597600799e-05
3.56113204020977e-03,4.15939033566443e-05
