8.18019640938984e-05,8.82888309153898e-05,8.48521966641186e-05,7.78607167439429e-05,7.75954041704615e-05,7.81806182742974e-05,7.78329396452552e-05,8.42699113966938e-05,9.14369438633233e-05,1.00939713336087e-04,9.19039706074309e-05,1.09064337936307e-04,1.13204897650310e-04,1.19388897811509e-04,1.05464215164385e-04,1.13696445252363e-04,1.22245440114288e-04,1.29839554164616e-04,1.26534089814115e-04,1.23641436913075e-04,1.37934178254473e-04,1.38325481275783e-04,1.26118114886645e-04,1.32374073593126e-04,1.32074513717855e-04,1.34493716781940e-04,1.39216263923909e-04,1.29019331737651e-04,1.45526513742284e-04,1.32870686223576e-04,1.42496585833842e-04,1.39405940009894e-04,1.23134259883746e-04,1.37032180278538e-04,1.35877222442056e-04,1.28209811535635e-04,1.37355548971870e-04,1.34498223766083e-04,1.45784778919445e-04,1.47811494325194e-04
5.98941357019202e-05,6.54393234733577e-05,6.67635847885931e-05,6.58002441092582e-05,6.60123954594722e-05,6.69118282016590e-05,6.84953085102565e-05,7.17010149545063e-05,7.49455752582506e-05,7.57988193670318e-05,7.52231205845376e-05,8.16441530952502e-05,8.85297266138162e-05,9.14601480683348e-05,8.98788952703446e-05,9.33231277291676e-05,9.98127934234186e-05,1.02611226862588e-04,9.94925138544378e-05,9.76338396891785e-05,1.03122379849024e-04,1.05574350236140e-04,1.04888522580647e-04,1.08131360152770e-04,1.10611978102308e-04,1.11605688453473e-04,1.09972793456248e-04,1.07489455309753e-04,1.09383420974885e-04,1.09227446497951e-04,1.11042889585636e-04,1.09774942888737e-04,1.06764795434438e-04,1.09998383401268e-04,1.11438928431823e-04,1.09832539146688e-04,1.10948326810821e-04,1.11270315058565e-04,1.11510738069757e-04,1.10452093729410e-04
6.76787871155110e-05,5.82019059919231e-05,5.78461774350809e-05,5.84892381900310e-05,5.95275976981474e-05,6.09242818962789e-05,6.26838990031521e-05,6.47614687988281e-05,6.65038759405933e-05,6.73957147668479e-05,6.87608086931961e-05,7.25345082240451e-05,7.70415890398053e-05,7.99914320281029e-05,8.16731958489909e-05,8.44455751420416e-05,8.78513308381295e-05,8.93826375977951e-05,8.86256118923760e-05,8.84332833169967e-05,9.06291353132810e-05,9.29232310123945e-05,9.46886850848231e-05,9.70093262062001e-05,9.89046074528146e-05,9.94433574283008e-05,9.85036225290002e-05,9.73914841614570e-05,9.74187574326908e-05,9.78568565198248e-05,9.84477998681479e-05,9.82889691961980e-05,9.80819950691269e-05,9.92715717640873e-05,1.00293961924273e-04,1.00536041958537e-04,1.01244625784445e-04,1.02690139345543e-04,1.06086076993549e-04,1.14666439134623e-04
6.81122104866392e-05,5.42417810570006e-05,5.25757476622978e-05,5.34891074756539e-05,5.50033259429084e-05,5.67254421044230e-05,5.85470913482684e-05,6.03475808986756e-05,6.19268082757106e-05,6.33353152991226e-05,6.51978751882413e-05,6.80214336927587e-05,7.12477314683830e-05,7.40298973698718e-05,7.63595821470345e-05,7.87480915722331e-05,8.09794497426428e-05,8.23018918008667e-05,8.27403950917678e-05,8.33491623172064e-05,8.48144986749636e-05,8.66876274579211e-05,8.85770506574925e-05,9.04194331288536e-05,9.18158128907451e-05,9.23584997556737e-05,9.21043302085887e-05,9.16530774989333e-05,9.15530141758997e-05,9.17903179003349e-05,9.21365879855907e-05,9.23904515474465e-05,9.27884117295701e-05,9.36281671628109e-05,9.46292200663632e-05,9.57380505000211e-05,9.76373122366341e-05,1.01952484196009e-04,1.14576017188698e-04,1.60447816860486e-04
5.48421318906439e-05,4.94175977467649e-05,4.87118210003486e-05,4.99007615104545e-05,5.16886753755366e-05,5.36308013599970e-05,5.55704340408789e-05,5.74248899124285e-05,5.91625606488368e-05,6.08989093497704e-05,6.29046063169145e-05,6.53289952773407e-05,6.79639591013524e-05,7.04827032695568e-05,7.27869153358079e-05,7.49242831960888e-05,7.67791473820547e-05,7.81504427906284e-05,7.91300453787352e-05,8.01350229086195e-05,8.14652917739162e-05,8.30498065020289e-05,8.46874149082710e-05,8.61930771454186e-05,8.73383224096994e-05,8.79539799605752e-05,8.80972310035530e-05,8.80453409062523e-05,8.80706898561225e-05,8.82568421567341e-05,8.85566207095314e-05,8.89427823475648e-05,8.95169130761381e-05,9.04116000869810e-05,9.17020120567665e-05,9.36487950205731e-05,9.70075634757475e-05,1.03553255507137e-04,1.18385518354523e-04,1.62122716336320e-04
5.43825204219545e-05,4.65100369175632e-05,4.60033425375141e-05,4.73563829451507e-05,4.93030280767669e-05,5.13995747864284e-05,5.34756721155484e-05,5.54686864828082e-05,5.73859463924865e-05,5.93106092482951e-05,6.13651257541981e-05,6.36027349670041e-05,6.59408052814099e-05,6.82374763176893e-05,7.04020622381487e-05,7.23887534419843e-05,7.41325029628062e-05,7.55854449195435e-05,7.68207621993331e-05,7.80213816070590e-05,7.93287104164519e-05,8.07416112692895e-05,8.21596499175253e-05,8.34487791540816e-05,8.44741306917350e-05,8.51561932478477e-05,8.55285914087323e-05,8.57251070748574e-05,8.58919512015702e-05,8.61139550769424e-05,8.64236906036392e-05,8.68632851835959e-05,8.75327092629260e-05,8.85924470644274e-05,9.02950571292786e-05,9.31268767240099e-05,9.80248912703591e-05,1.06672832179084e-04,1.21809594374777e-04,1.45484203321939e-04
5.26803519644759e-05,4.51418829782279e-05,4.43671706351900e-05,4.56911008490578e-05,4.76977407240466e-05,4.98936732121558e-05,5.20877463993366e-05,5.42117508867879e-05,5.62662550563538e-05,5.82983840723350e-05,6.03690461493576e-05,6.25056904397413e-05,6.46777629209958e-05,6.68197329193331e-05,6.88685544240885e-05,7.07734403965997e-05,7.24920883710122e-05,7.40107585120816e-05,7.53732052759514e-05,7.66669148089870e-05,7.79640448619864e-05,7.92754820860273e-05,8.05534193944195e-05,8.17192990281247e-05,8.26946646187023e-05,8.34347627707034e-05,8.39526712485355e-05,8.43127603156885e-05,8.45966661788356e-05,8.48741863817926e-05,8.52055123118952e-05,8.56694593193794e-05,8.63970281313253e-05,8.76076960421257e-05,8.96817161843511e-05,9.33122049475967e-05,9.97860343547291e-05,1.11613759610298e-04,1.34917645134517e-04,1.94781939748498e-04
5.35602245355341e-05,4.45435669559525e-05,4.35303824097225e-05,4.47624005885906e-05,4.67645034393133e-05,4.90163207558653e-05,5.12990148958678e-05,5.35230406106163e-05,5.56688748626291e-05,5.77573284653634e-05,5.98234738661544e-05,6.18911897738653e-05,6.39586417451030e-05,6.60006088084761e-05,6.79788827374494e-05,6.98507578598237e-05,7.15788210741805e-05,7.31473942465946e-05,7.45752894433511e-05,7.59077714433423e-05,7.71889946448869e-05,7.84363861997849e-05,7.96335791079014e-05,8.07401334258312e-05,8.17097198442470e-05,8.25103707602635e-05,8.31385657900884e-05,8.36196379906606e-05,8.39971233244641e-05,8.43239771000457e-05,8.46667557166299e-05,8.51233844583713e-05,8.58510719166050e-05,8.71116998516226e-05,8.93621448756159e-05,9.34383487496334e-05,1.00931111776169e-04,1.15059084695111e-04,1.43229034350376e-04,2.07099219975254e-04
5.12167261662476e-05,4.42659102854762e-05,4.33520667984613e-05,4.44570402543085e-05,4.64147210515959e-05,4.86990096518737e-05,5.10499352185488e-05,5.33466656127609e-05,5.55472330871721e-05,5.76548241238025e-05,5.96947771559086e-05,6.16973123295508e-05,6.36848699752719e-05,6.56626127622042e-05,6.76121093056086e-05,6.94929352125255e-05,7.12570448149786e-05,7.28712701111589e-05,7.43336165622091e-05,7.56716415377223e-05,7.69247071977418e-05,7.81228636231979e-05,7.92741011789914e-05,8.03633879918996e-05,8.13610868623176e-05,8.22362922845307e-05,8.29691530725601e-05,8.35571790596454e-05,8.40160999647753e-05,8.43813974140299e-05,8.47159653097077e-05,8.51244968440523e-05,8.57748397995085e-05,8.69366801678270e-05,8.90676335898100e-05,9.30037620671799e-05,1.00362642390202e-04,1.14443535909112e-04,1.42768166389026e-04,2.08363034634634e-04
5.22539487075318e-05,4.54722832297015e-05,4.38707928079215e-05,4.46716841123060e-05,4.65733554162365e-05,4.89012915053555e-05,5.13213775735120e-05,5.36765969440278e-05,5.59060363871793e-05,5.80026341787653e-05,5.99898515433516e-05,6.19102970895486e-05,6.38159394672173e-05,6.57477456863728e-05,6.77076481654447e-05,6.96461296278312e-05,7.14837021684329e-05,7.31533520170982e-05,7.46326390318828e-05,7.59471261184971e-05,7.71499985518067e-05,7.82947902970601e-05,7.94150558259339e-05,8.05152526127277e-05,8.15724036237587e-05,8.25473033785733e-05,8.34002016764454e-05,8.41030604764889e-05,8.46461108113022e-05,8.50447328220074e-05,8.53516251644447e-05,8.56712096823041e-05,8.61712949392620e-05,8.70987608066525e-05,8.88324175918048e-05,9.20391024182822e-05,9.80344415227661e-05,1.09567764190529e-04,1.33082355084479e-04,1.90925482716685e-04
