-2.66829391678362e-03,-2.72130787519747e-03,-2.78042955239349e-03,-2.87356484747667e-03,-2.88838994629636e-03,-2.80542401746155e-03,-2.72458952020327e-03,-2.77180946258301e-03,-2.92662639990788e-03,-2.95982751367064e-03,-2.87263937188851e-03,-2.78071639287425e-03,-2.66754618623991e-03,-2.62953819248448e-03,-2.67477022553582e-03,-2.67361391937485e-03,-2.60922936348813e-03,-2.54629049243313e-03,-2.55747295407584e-03,-2.63325440818977e-03,-2.72849327508812e-03,-2.70937633463051e-03,-2.59144403825685e-03,-2.52342064279589e-03,-2.46769799739936e-03,-2.46744233224537e-03,-2.52371747556295e-03,-2.56812031573446e-03,-2.55753335967168e-03,-2.43155244956075e-03,-2.26663320904710e-03,-2.30411605482174e-03,-2.50569596294213e-03,-2.59910527181674e-03,-2.56508632048506e-03,-2.50826927067130e-03,-2.50119417619846e-03,-2.44697912898590e-03,-2.18161209964339e-03,-2.05751585251181e-03
-2.33690365996387e-03,-2.39199409591889e-03,-2.44006985077310e-03,-2.48217773011824e-03,-2.49240135281595e-03,-2.46845322947144e-03,-2.44804315067766e-03,-2.46973794712017e-03,-2.51746793327804e-03,-2.53005009611942e-03,-2.49344595844093e-03,-2.43529725096655e-03,-2.37673613528689e-03,-2.34484162821970e-03,-2.33871008100803e-03,-2.32581905190089e-03,-2.29588557700376e-03,-2.27040772466097e-03,-2.27315668180722e-03,-2.30244349718940e-03,-2.32978661189501e-03,-2.31686029988152e-03,-2.26800837430655e-03,-2.22032198614163e-03,-2.18794496360222e-03,-2.18054821191936e-03,-2.19372032229966e-03,-2.20200996442007e-03,-2.18063241209232e-03,-2.12159509001046e-03,-2.06606554757636e-03,-2.07853534985232e-03,-2.14540810770815e-03,-2.19059562939600e-03,-2.18722692503256e-03,-2.15921813154382e-03,-2.12431144984633e-03,-2.05795395292151e-03,-1.95532268964337e-03,-1.91505541154462e-03
-2.03030963130737e-03,-2.06617929102190e-03,-2.09897157583762e-03,-2.12349766184789e-03,-2.13296089889891e-03,-2.12912232676341e-03,-2.12585788998773e-03,-2.13487513079068e-03,-2.14929739051961e-03,-2.14981343325370e-03,-2.12862528664496e-03,-2.09369653813524e-03,-2.05755192279491e-03,-2.03083641968958e-03,-2.01379428192678e-03,-1.99776372480603e-03,-1.97934227072941e-03,-1.96517833293750e-03,-1.96275483309692e-03,-1.97003989291745e-03,-1.97445438892817e-03,-1.96290453069303e-03,-1.93612906351835e-03,-1.90632298167829e-03,-1.88348709005329e-03,-1.87203741946695e-03,-1.86866100390786e-03,-1.86275238982712e-03,-1.84450800592413e-03,-1.81490186059560e-03,-1.79141539034010e-03,-1.79329089373397e-03,-1.81520332377880e-03,-1.83220573376622e-03,-1.82930683372914e-03,-1.80858064254473e-03,-1.77414405455079e-03,-1.72437145385726e-03,-1.66869509861814e-03,-1.63288526782624e-03
-1.72000631129984e-03,-1.74378621677663e-03,-1.76421840567364e-03,-1.77941574876271e-03,-1.78729055594569e-03,-1.78909956869574e-03,-1.78980312707837e-03,-1.79291875679740e-03,-1.79560783961844e-03,-1.79110325377415e-03,-1.77604079036530e-03,-1.75318438970558e-03,-1.72841646926748e-03,-1.70670286549350e-03,-1.68907757555173e-03,-1.67353247826253e-03,-1.65921580292532e-03,-1.64812396513982e-03,-1.64222042697326e-03,-1.63981883233487e-03,-1.63548756496381e-03,-1.62421633669308e-03,-1.60604932170372e-03,-1.58564113422089e-03,-1.56795048870733e-03,-1.55523793291622e-03,-1.54593931905058e-03,-1.53571274991703e-03,-1.52111288825062e-03,-1.50364491070296e-03,-1.49025955517293e-03,-1.48705251148967e-03,-1.49150929585162e-03,-1.49408520280608e-03,-1.48703869232382e-03,-1.46836416009460e-03,-1.43884738118254e-03,-1.40033811427550e-03,-1.35912145566004e-03,-1.33031029140193e-03
-1.41239972597541e-03,-1.42412763939808e-03,-1.43390614207618e-03,-1.44227773835317e-03,-1.44758386852935e-03,-1.44985135495421e-03,-1.45056539857470e-03,-1.45064091364163e-03,-1.44882648354086e-03,-1.44260370843731e-03,-1.43067593082566e-03,-1.41421688290171e-03,-1.39597310692859e-03,-1.37847522835129e-03,-1.36278416067800e-03,-1.34874680495602e-03,-1.33628440868076e-03,-1.32594615804086e-03,-1.31800664375252e-03,-1.31131050793480e-03,-1.30342311275478e-03,-1.29229034908508e-03,-1.27789638209667e-03,-1.26218949836291e-03,-1.24749896761997e-03,-1.23500336421942e-03,-1.22413966637889e-03,-1.21323716169296e-03,-1.20115731461063e-03,-1.18878455302831e-03,-1.17875844163481e-03,-1.17294069898793e-03,-1.16988215505886e-03,-1.16534852859833e-03,-1.15525846939547e-03,-1.13757959018446e-03,-1.11207025871147e-03,-1.07965338471917e-03,-1.04171355172512e-03,-9.91496866258899e-04
-1.11564248125393e-03,-1.10412803925028e-03,-1.10477951021200e-03,-1.10810627797961e-03,-1.11077769715690e-03,-1.11187346135180e-03,-1.11151916468684e-03,-1.10979417943174e-03,-1.10610123957815e-03,-1.09948077199837e-03,-1.08949967474200e-03,-1.07676676590846e-03,-1.06263786665909e-03,-1.04847342575323e-03,-1.03507917525784e-03,-1.02271351267170e-03,-1.01146745691316e-03,-1.00144339166470e-03,-9.92491283980023e-04,-9.83891961613881e-04,-9.74519775648301e-04,-9.63520382364565e-04,-9.50934542394149e-04,-9.37671295456900e-04,-9.24864949634741e-04,-9.13165623066683e-04,-9.02447504924338e-04,-8.92107527576908e-04,-8.81761205423002e-04,-8.71776142027918e-04,-8.63042630954340e-04,-8.55970317513234e-04,-8.49602091223543e-04,-8.41806615564058e-04,-8.30350497548160e-04,-8.13769266855290e-04,-7.91477294923131e-04,-7.63396404204011e-04,-7.29456420096181e-04,-6.92308330755510e-04
-7.89082016229811e-04,-7.75690554389423e-04,-7.73970708014315e-04,-7.74803591925164e-04,-7.75491961365746e-04,-7.75146143848209e-04,-7.73552090762688e-04,-7.70600664645561e-04,-7.66015480351572e-04,-7.59456322785735e-04,-7.50838897427214e-04,-7.40531334910002e-04,-7.29242798253753e-04,-7.17714086290919e-04,-7.06459388050347e-04,-6.95717122638551e-04,-6.85550817271940e-04,-6.75913944650328e-04,-6.66598071263795e-04,-6.57186210362104e-04,-6.47177103027815e-04,-6.36270251360952e-04,-6.24595607864384e-04,-6.12677579642773e-04,-6.01144022644378e-04,-5.90395444754531e-04,-5.80458073830585e-04,-5.71105247238181e-04,-5.62142675571481e-04,-5.53607643198422e-04,-5.45659832107115e-04,-5.38200851889074e-04,-5.30562271112540e-04,-5.21587516085279e-04,-5.10047435256733e-04,-4.95018238670418e-04,-4.75933015104448e-04,-4.52228852314543e-04,-4.22575909913065e-04,-3.83165102424393e-04
-4.30744610094014e-04,-4.39842187441963e-04,-4.41528282524934e-04,-4.41830678516719e-04,-4.41195275788703e-04,-4.39517210580437e-04,-4.36737811852449e-04,-4.32819361464398e-04,-4.27691923177063e-04,-4.21299151655316e-04,-4.13705450831895e-04,-4.05155280072832e-04,-3.96020905001848e-04,-3.86673892842396e-04,-3.77369624894609e-04,-3.68206404051120e-04,-3.59149892162946e-04,-3.50071104406607e-04,-3.40772642147471e-04,-3.31030483096184e-04,-3.20684153257031e-04,-3.09750925997635e-04,-2.98484143221092e-04,-2.87312448250395e-04,-2.76679870922148e-04,-2.66878105597565e-04,-2.57964552758044e-04,-2.49801725007787e-04,-2.42175036662338e-04,-2.34889711779462e-04,-2.27761767165169e-04,-2.20512740295840e-04,-2.12680826727181e-04,-2.03658592038352e-04,-1.92848690508455e-04,-1.79819445634806e-04,-1.64324959692030e-04,-1.46008815689651e-04,-1.23201354027913e-04,-8.88697024341552e-05
-9.78189793876540e-05,-1.07314959367340e-04,-1.09906765411702e-04,-1.09652220823457e-04,-1.07823318681562e-04,-1.04852481028328e-04,-1.00910949312570e-04,-9.60939694644378e-05,-9.04910647415028e-05,-8.42181715347608e-05,-7.74265784170714e-05,-7.02888533873078e-05,-6.29668538833124e-05,-5.55733406758904e-05,-4.81384446003588e-05,-4.05901415836884e-05,-3.27587837237586e-05,-2.44151114123330e-05,-1.53425059896454e-05,-5.42789623586200e-06,5.26109452003980e-06,1.64506975063974e-05,2.77080970755633e-05,3.85463843289196e-05,4.85447420685821e-05,5.74434076012209e-05,6.51945744244678e-05,7.19644907307944e-05,7.80865801331279e-05,8.39788838112657e-05,9.00589516906643e-05,9.66893539673993e-05,1.04159780512332e-04,1.12683607756073e-04,1.22380855038917e-04,1.33226402685511e-04,1.44945768748949e-04,1.56871611389514e-04,1.68061845718796e-04,1.79959198257463e-04
2.20758307915139e-04,2.20195554562063e-04,2.19528333181497e-04,2.21242726416064e-04,2.24580395480316e-04,2.28973005253239e-04,2.34151570261926e-04,2.39941051164039e-04,2.46119370276977e-04,2.52406529515668e-04,2.58551363880811e-04,2.64423471149930e-04,2.70036313970413e-04,2.75505528266043e-04,2.81007787874622e-04,2.86787899797628e-04,2.93183715744545e-04,3.00589961124045e-04,3.09326514878638e-04,3.19468600575344e-04,3.30746093997804e-04,3.42585426756436e-04,3.54276004123374e-04,3.65161662074742e-04,3.74759618296903e-04,3.82797279628243e-04,3.89234253027065e-04,3.94308014661319e-04,3.98547976373327e-04,4.02675078927232e-04,4.07388830410208e-04,4.13147851973623e-04,4.20068559298287e-04,4.27982532811037e-04,4.36575103431046e-04,4.45454003401965e-04,4.53969693821671e-04,4.60503866423343e-04,4.60373189534660e-04,4.39403406508292e-04
5.51250738596074e-04,5.45512089404040e-04,5.46743194823979e-04,5.50779404973381e-04,5.56106200663439e-04,5.62123021424804e-04,5.68670917009119e-04,5.75626186019412e-04,5.82638666823191e-04,5.89173872938732e-04,5.94788804840415e-04,5.99376032414134e-04,6.03171754709499e-04,6.06564214225510e-04,6.09925633312517e-04,6.13638599010756e-04,6.18234730758380e-04,6.24398323005561e-04,6.32717518523905e-04,6.43329125808361e-04,6.55721218325369e-04,6.68859519503512e-04,6.81572648201507e-04,6.92930242667557e-04,7.02367632005544e-04,7.09587375573068e-04,7.14507065457727e-04,7.17408758276842e-04,7.19105227107018e-04,7.20823145710812e-04,7.23755242114790e-04,7.28551001705691e-04,7.35091559657610e-04,7.42683623543909e-04,7.50494530014578e-04,7.57890612911200e-04,7.64382783980070e-04,7.68899897894921e-04,7.67639674594952e-04,7.44982958021000e-04
8.65924530692460e-04,8.65937242113500e-04,8.71739989973193e-04,8.79304308729107e-04,8.87090679978106e-04,8.94811015396527e-04,9.02795736739286e-04,9.11230100406728e-04,9.19588242170727e-04,9.26796946918770e-04,9.31975828602377e-04,9.35039759052591e-04,9.36651586132830e-04,9.37648059476440e-04,9.38560483023610e-04,9.39745788641837e-04,9.41906705779314e-04,9.46258843061784e-04,9.54010125625800e-04,9.65556844317968e-04,9.80026317690273e-04,9.95544659727103e-04,1.01010906617892e-03,1.02241047114010e-03,1.03193522753376e-03,1.03843471167876e-03,1.04162199809136e-03,1.04162720355196e-03,1.03964079723848e-03,1.03782962981095e-03,1.03837874567991e-03,1.04234620558686e-03,1.04917987294859e-03,1.05722970570095e-03,1.06480984611726e-03,1.07106160247336e-03,1.07622502926548e-03,1.08131645412574e-03,1.08803800333323e-03,1.10666514700758e-03
