-4.36546568520762e-01,2.12083528357379e-04
-4.37278030420648e-01,1.98483756871625e-04
-4.37494663595627e-01,9.86090148685374e-05
-4.37765954813171e-01,1.45272858470599e-04
-4.38485247539097e-01,1.32570698091880e-04
-4.39080894718883e-01,9.32680352258911e-05
-4.39381858330595e-01,1.47687458062072e-04
-4.39317039484149e-01,1.07617392800336e-04
-4.39521775335658e-01,1.28633164392594e-04
-4.40680301471628e-01,1.33985646804610e-04
-4.40937242260640e-01,3.70320718946676e-04
-4.41463714047331e-01,2.54530290629332e-04
-4.41837873544802e-01,2.10155938992873e-04
-4.41748036482775e-01,8.49159277585116e-05
-4.42271266390926e-01,3.55667151665750e-04
-4.42784942461961e-01,2.04144719641225e-04
-4.43235564805186e-01,1.05563465469090e-04
-4.43323301418625e-01,1.02472793764513e-04
-4.43589043304182e-01,3.99027838275967e-04
-4.43790135073159e-01,4.01727056911107e-04
-4.44551372532424e-01,1.47686791338949e-04
-4.45271667682993e-01,3.73453965844219e-04
-4.45256595287539e-01,2.44973350465714e-04
-4.45832617085677e-01,1.62323410429358e-04
-4.45842573704460e-01,2.06333277371805e-04
-4.46173376942823e-01,1.73706183470915e-04
-4.46596712359172e-01,4.25016467235295e-04
-4.47118713773070e-01,2.29504452926587e-04
-4.47858021327991e-01,3.81232676703686e-04
-4.48076089565361e-01,2.13593819185279e-04
-4.47510691095160e-01,2.59945693945782e-04
-4.48031193647338e-01,3.92034425982699e-04
-4.48901215274778e-01,1.44949865126031e-05
-4.49314000678466e-01,2.17524516584083e-04
-4.49742394655543e-01,3.17003235873242e-04
-4.49781405229154e-01,1.68016543016428e-04
-4.51146199475513e-01,3.35378893523244e-04
-4.51180282180871e-01,9.49934338613483e-05
-4.50382695259496e-01,3.94062501472644e-04
-2.35024464433647e-03,1.56287432503694e-04
-2.21878744376437e-03,2.72467969930164e-04
-1.51021370183269e-03,7.64411557016118e-05
-1.51325456363934e-03,4.56284098144066e-04
-6.88150895132645e-04,4.42864343425715e-04
-7.57019113094231e-04,2.06841609696156e-04
-8.08282178744994e-05,6.25939265141354e-04
1.43861088240270e-06,4.72930799969436e-04
4.36414389928749e-04,6.22784281845868e-04
3.59814841520661e-04,2.70562459804405e-04
1.25619572754581e-03,4.55155216121312e-04
1.38137411691359e-03,4.96910894270593e-05
1.80478240578429e-03,3.15397784234166e-04
2.23891627762078e-03,3.25953138186651e-04
2.72152972652059e-03,3.05440844830941e-04
2.53548642035785e-03,5.97502871131769e-04
4.50152587274043e-01,2.26100867630819e-04
4.50633023989545e-01,3.96637583083278e-04
4.50328294063378e-01,3.07424302503293e-05
4.50104670300674e-01,2.12909812555056e-04
4.49704115924102e-01,2.27215638209407e-04
4.48932669942401e-01,2.11986035152569e-04
4.48808376819074e-01,4.50692796823016e-04
4.48061684277960e-01,4.36343267777713e-04
4.47593979568975e-01,4.43558559149905e-05
4.47851237778161e-01,3.12709897010231e-04
4.47620727620262e-01,1.78982484349424e-05
4.47481883047829e-01,1.29119549526150e-04
4.46860548005625e-01,2.67690428562962e-04
4.46209751456976e-01,2.10471257056334e-04
4.45380912555946e-01,1.37702747718863e-04
4.45721386688465e-01,3.48628858987246e-04
4.45336992196347e-01,2.93888289584359e-04
4.44573362986640e-01,3.83885036878827e-04
4.43974109657838e-01,1.71415428157485e-04
4.43602712517303e-01,3.49771993408670e-04
4.43611040401752e-01,1.90889790463518e-04
4.43413271871868e-01,6.70131318647305e-05
4.43127259703566e-01,1.52563978942971e-04
4.42976433621340e-01,1.61837402845164e-04
4.42056285292141e-01,2.68105278799553e-04
4.41676424017164e-01,4.98879380427871e-04
4.41654494010714e-01,8.32297520399883e-05
4.41393193153640e-01,1.71121528830709e-04
4.40809838960148e-01,3.56813381135964e-05
4.40262550364268e-01,1.85789284022709e-04
4.39668454149337e-01,1.57327385762816e-04
4.39227577623265e-01,1.23993739969847e-04
4.39350434970075e-01,7.85953686608167e-05
4.39055433347007e-01,2.01885563152964e-04
4.38357909260435e-01,2.91360313614124e-04
4.37869832088320e-01,1.27817026340630e-04
4.37558449416246e-01,6.87990931188205e-05
4.37326089074637e-01,3.19424588203770e-04
4.36628155555087e-01,2.03955845527677e-05
-2.51313830928968e-03,8.32781254986811e-05
-2.09477645143714e-03,1.13404065554144e-04
-1.75696300822063e-03,6.01949413920125e-05
-1.46441658977039e-03,2.03298699506318e-05
-1.10240292621076e-03,8.54818407416840e-05
-8.26198800663444e-04,1.80450024556827e-04
-4.69219919023605e-04,1.43463447352325e-04
-4.28270636007816e-07,7.65476580847613e-05
1.74060628026124e-04,1.38283308314943e-04
7.41061013781727e-04,1.01258827536655e-04
1.16453668120233e-03,1.38278523694114e-04
1.34735156581491e-03,8.01162578302294e-05
1.73963584230092e-03,1.83406442994105e-04
2.07439643740912e-03,1.55961959443168e-04
2.34486651091423e-03,4.62078030944967e-05
2.69775439250144e-03,1.23467437890743e-04
